artigoEmPeriodico	 	2025		http://dx.doi.org/10.1103/tdbk-3mv8	Revealing the electronic structure of van der Waals antiferromagnetic NiPS 3 through synchrotron-based μ -ARPES and alkali metal dosing	PHYSICAL REVIEW MATERIALS	CAO, YIFENG ; TAN, QISHUO ; GUO, YUCHENG ; VIEIRA, CLÓVIS GUERIM ; MAZZONI, MÁRIO S. C. ; LAVEROCK, JUDE ; RUSSO, NICHOLAS ; GAO, HONGZE ; JOZWIAK, CHRIS ; BOSTWICK, AARON ; ROTENBERG, ELI ; GUO, JINGHUA ; YI, MING ; Matos, Matheus J. S. ; LING, XI ; SMITH, KEVIN E.		
artigoEmPeriodico	 	2025		http://dx.doi.org/10.1002/PSSR.202400410	Anisotropic Optical Response of Gold?Silver Alloys	Physica Status Solidi-Rapid Research Letters	CARVALHO, H. M. L. ; Ricardo Wagner Nunes ; S. Matos, Matheus J. ; DIAS, M. R. S. ; BEZERRA, A. T.		
artigoEmPeriodico	 	2025		http://dx.doi.org/10.1002/srin.202500150	Austempering Post-Intercritical Austenitizing to Enhance Mechanical Properties of an Oil Country Tubular Goods Steel	STEEL RESEARCH INTERNATIONAL	CIRILO, PAULO HENRIQUE ; MOREIRA, PAULO SÉRGIO ; Faria, Geraldo Lúcio de		
artigoEmPeriodico	 	2025		http://dx.doi.org/10.5965/25944630932025e7514	Alternatives of reusing an Amazonian vegetal fiber through a material-driven design methodology	Revista de Ensino em Artes, Moda e Design	COHEN, LAURO ARTHUR FARIAS PAIVA ; Ayres, Eliane ; SANTOS, NUBIA SUELY SILVA		
artigoEmPeriodico	 	2025		http://dx.doi.org/10.29183/2447-3073.	16th goal for sustainable development: a case study on the role of Interior Architecture	https://doi.org/10.29183/2447-3073.MIX2025.v11.n1.17-28	COSTA, S. M. M. ; SOUZA, R. C. F. ; ENGLER, R. C.		
artigoEmPeriodico	 	2025		http://dx.doi.org/10.21726/pl.v8i1.2854		Plural Design	COSTA, SUÉLLEN MOTA MARQUES ; DE SOUZA, RENATO CÉSAR FERREIRA ; ENGLER, RITA DE CASTRO		
artigoEmPeriodico	 	2025		http://dx.doi.org/10.4322/2176-1523.20253211	Influência do controle dos parâmetros de eletrodeposição na qualidade do revestimento de níquel sobre substrato de cobre eletrolítico	TECNOLOGIA EM METALURGIA, MATERIAIS E MINERAÇÃO	COSTA, VERENICE ANDRADE ; SILVA, NAYARA APARECIDA NERES DA ; MANHABOSCO, TAÍSE MATTE		
artigoEmPeriodico	 	2025		http://dx.doi.org/10.1002/masy.70012	Pectin Edible Film Obtained from Orange Peel: Characterization and Application to Improve the Quality of Minimally Processed Apples	MACROMOLECULAR SYMPOSIA (ONLINE)	COTRIM, M. A. ; FERRAZ, M. R. F. ; AYRES, E.		
artigoEmPeriodico	 	2025		http://dx.doi.org/10.54899/dcs.v22i84.3610	OPTIMIZATION OF COAL BLENDING IN COKE-INTEGRATED STEEL MILLS: A REVIEWOPTIMIZATION OF COAL BLENDING IN COKE-INTEGRATED STEEL MILLS: A REVIEW	Revista de Derecho y Câmbio Social	COURA, DIMAS PEREIRA ; ASSIS, PAULO SANTOS ; MAGALHÃES, VINICIUS MUNIZ ; CAMPOS, DENILSON GOMES		
artigoEmPeriodico	 	2025		http://dx.doi.org/10.1007/s10973-025-14756-x	Thermal decomposition of a Brazilian laterite nickel ore: non-isothermal kinetic methods and quantitative mineralogical analysis	JOURNAL OF THERMAL ANALYSIS AND CALORIMETRY	DA CARVALOH SILVA COELHO, HENRIQUE ; FURST PESSOA, DANIEL ; JURANDIR UBALDO VIANA PEREIRA, IGOR ; HENRIQUE COELHO FERREIRA, PEDRO ; DE CÁSSIA OLIVEIRA SEBASTIÃO, RITA ; DE ANDRADE ALVARENGA OLIVEIRA, VICTOR		
artigoEmPeriodico	 	2025		http://dx.doi.org/10.31031/BOJ.2025.05.000611	Predation and Dispersal: A Review of how Limnoperna fortunei (Dunker, 1857) Changes Trophic Relationships in Invaded Environments	Biodiversity Online Journal	Davi Vilaça Carvalho ; Mariana de Paula Reis Guimarães ; Amanda Maria Siqueira Moreira ; Erico Tadeu Fraga Freitas ; Daniel de Melo Rosa ; CARDOSO, A. V. ; DE PAULA, R. S.		
